codBairro,bairro,codLocalidade,municipio,codMunicipioIBGE
577,AMAZONAS,4378,Araxá,3104007
578,AMAZONAS,4358,Betim,3106705
579,AMAZONAS,4217,Contagem,3118601
580,AMAZONAS,4045,Itabira,3131703
581,AMAZONAS,3933,Montes Claros,3143302
583,Ambaí,2126,Nova Iguaçu,3303500
584,AMÉLIA,2174,Belford Roxo,3300456
585,AMENDOEIRA,2142,Itaguaí,3302007
586,AMENDOEIRA,2118,São Gonçalo,3304904
587,América,1534,Rio Grande,4315602
588,América,1230,Joinville,4209102
589,América,1092,Aracaju,2800308
590,América,941,Barretos,3505500
591,AMERICAN PARQUE,4877,Aparecida de Goiânia,5201405
592,AMERICANA,1824,Alvorada,4300604
593,AMERICANÓPOLIS,412,São Paulo,3550308
594,AMIZADE,1227,Jaraguá do Sul,4208906
595,AMIZADE,973,Araçatuba,3502804
596,AMORIM,4372,Araguari,3103504
597,AMOROSO COSTA,3625,Uberaba,3170107
598,AMPARO,5224,Santo Antônio de Jesus,2928703
599,AMPARO,3232,Santarém,1506807
600,AMPARO,2125,Nova Friburgo,3303401
602,ANA ANTÔNIA,4378,Araxá,3104007
603,ANA CARLA,659,Marília,3529005
604,ANA CARRARA,4292,Cataguases,3115300
605,ANA FLORÊNCIA,3833,Ponte Nova,3152105
606,ANA LÚCIA,3782,Sabará,3156700
608,ANA MALAQUIAS,3608,Timóteo,3168705
609,ANA MARIA,1306,Criciúma,4204608
610,ANA MOURA,3608,Timóteo,3168705
611,ANA PINTO DE ALMEIDA,4378,Araxá,3104007
612,ANA RECH,1769,Caxias do Sul,4305108
613,ANA RITA,3608,Timóteo,3168705
614,ANAIA PEQUENO,2118,São Gonçalo,3304904
615,ANÁPOLIS,4273,Caratinga,3113404
616,ANÁPOLIS CITY,4874,Anápolis,5201108
617,ANATÓLIA,3100,João Pessoa,2507507
618,ANAVEC,706,Limeira,3526902
619,ANCHIETA,4352,Belo Horizonte,3106200
620,ANCHIETA,4157,Divinópolis,3122306
621,ANCHIETA,3640,Sete Lagoas,3167202
622,ANCHIETA,2324,Pato Branco,4118501
623,ANCHIETA,2113,Rio de Janeiro,3304557
624,ANCHIETA,1556,Porto Alegre,4314902
625,ANCHIETA,456,São Bernardo do Campo,3548708
626,ANCURI,5072,Fortaleza,2304400
627,ANDAIA,5224,Santo Antônio de Jesus,2928703
628,Andaraí,4347,Barbacena,3105608
629,Andaraí,2113,Rio de Janeiro,3304557
630,ANDES,2403,Londrina,4113700
631,ANDRACEL CENTER,4874,Anápolis,5201108
632,ANDRADAS,2101,Teresópolis,3305802
633,ANDRADE,2403,Londrina,4113700
634,ANDRADE ARAUJO,2174,Belford Roxo,3300456
635,Andrade Araújo,2126,Nova Iguaçu,3303500
636,ANDRÉ CARLONI,4893,Serra,3205002
637,ANDRÉ GADELHA,3005,Sousa,2516201
639,ANEXO ITAMARATY,4874,Anápolis,5201108
640,ANGELIM,4481,São Luís,2111300
641,ANGELIM,3005,Sousa,2516201
642,ANGELIM,2608,Teresina,2211001
643,ANGELIM,3251,Paragominas,1505502
645,ANGOLA,4358,Betim,3106705
646,ANGOLA DE BAIXO,754,Jacareí,3524402
647,ANHANGABAÚ,696,Jundiaí,3525904
648,Anhangüera,4818,Goiânia,5208707
649,Anhangüera,4689,Rio Verde,5218805
650,Anhangüera,412,São Paulo,3550308
651,ANHUMAS,4052,Itajubá,3132404
652,ANHUMAS,902,Botucatu,3507506
653,ANHUMAS,556,Piracicaba,3538709
654,ANIL,4481,São Luís,2111300
655,ANIL,2113,Rio de Janeiro,3304557
656,ANITA GARIBALDI,1230,Joinville,4209102
657,ANJO DA GUARDA,4481,São Luís,2111300
658,ANO BOM,2173,Barra Mansa,3300407
659,ANTARES,69,Maceió,2704302
660,ANTARES,2403,Londrina,4113700
661,ANTARES,4157,Divinópolis,3122306
662,ANTAS,2101,Teresópolis,3305802
663,ANTIQUE,5394,Itabuna,2914802
664,ANTÔNIA CÂNDIDA I,3625,Uberaba,3170107
665,ANTONINA,2118,São Gonçalo,3304904
666,ANTÔNIO BEZERRA,5072,Fortaleza,2304400
667,ANTÔNIO CAIXETA,3881,Patos de Minas,3148004
669,ANTONIO CARLOS NASCIMENTO DA SILVA,659,Marília,3529005
670,ANTÔNIO CASSIMIRO,2852,Petrolina,2611101
671,ANTÔNIO DE PAIVA CANTELMO,2481,Francisco Beltrão,4108403
672,ANTÔNIO DIOGO,5072,Fortaleza,2304400
673,ANTÔNIO FERNANDES,4874,Anápolis,5201108
674,ANTÔNIO FERREIRA BORGES,4948,Cariacica,3201308
675,ANTÔNIO FONSECA,4157,Divinópolis,3122306
676,ANTÔNIO JUSTA,5026,Maracanaú,2307650
677,ANTÔNIO JUSTINO,4292,Cataguases,3115300
678,ANTÔNIO M NOGUEIRA CAFEZAL 4,2403,Londrina,4113700
679,ANTÔNIO MARINCEK,531,Ribeirão Preto,3543402
680,ANTÔNIO PIMENTA,3933,Montes Claros,3143302
681,ANTÔNIO ROCHA,2173,Barra Mansa,3300407
682,ANTÔNIO VIEIRA,5045,Juazeiro do Norte,2307304
683,ANTÔNIO ZANAGA,960,Americana,3501608
684,ANTÔNIO ZANAGA I,960,Americana,3501608
685,ANTÔNIO ZANAGA II,960,Americana,3501608
686,ANTUNES,4067,Itaúna,3133808
687,APAGA FOGO,342,Valinhos,3556206
688,Nossa Senhora Aparecida,162,Manaus,1302603
689,APARECIDA,4948,Cariacica,3201308
690,Nossa Senhora da Aparecida,4950,Colatina,3201506
691,APARECIDA,4352,Belo Horizonte,3106200
692,Nossa Senhora Aparecida,3572,Uberlândia,3170206
693,APARECIDA,3370,Altamira,1500602
694,APARECIDA,3232,Santarém,1506807
695,APARECIDA,2403,Londrina,4113700
696,APARECIDA,1824,Alvorada,4300604
697,APARECIDA,753,Jaboticabal,3524303
698,APARECIDA,675,Mococa,3530508
699,APARECIDA,454,Santos,3548500
700,APARECIDA,431,Sorocaba,3552205
701,APARECIDA DO NORTE,4225,Coronel Fabriciano,3119401
702,APARECIDINHA,431,Sorocaba,3552205
703,APEADOURO,4481,São Luís,2111300
704,APEÚ,3316,Castanhal,1502400
705,APICUM,4481,São Luís,2111300
706,APIPUCOS,2858,Recife,2611606
707,APOIO SOCIAL,1890,Ariquemes,1100023
709,APONIÃ,1922,Porto Velho,1100205
710,APÓSTOLO PAULO,2173,Barra Mansa,3300407
711,APRAZÍVEL,2125,Nova Friburgo,3303401
712,AQUARIUS,3881,Patos de Minas,3148004
713,AQUI SE VIVE,791,Indaiatuba,3520509
714,AQUIDABAN,4947,Cachoeiro de Itapemirim,3201209
715,AQUILLES STHENGEL,2403,Londrina,4113700
716,Araçá,4913,Linhares,3203205
717,Araçá,3685,São João Del Rei,3162500
718,ARAÇAGI,4481,São Luís,2111300
719,ARAÇÁS,4857,Vila Velha,3205200
720,ARACY,4032,Juiz de Fora,3136702
721,ARAÉS,3460,Cuiabá,5103403
722,ARAGÃO,3251,Paragominas,1505502
723,ARAGARÇA,2403,Londrina,4113700
724,ARAGUAIA PARK,4818,Goiânia,5208707
725,ARAPOANGA,4963,Brasília,5300108
726,ARARAS,2131,Petrópolis,3303906
727,ARARAS,2101,Teresópolis,3305802
728,ARARIGUABA,4947,Cachoeiro de Itapemirim,3201209
729,ARASOL,4378,Araxá,3104007
730,Araturi (Jurema),5108,Caucaia,2303709
731,ARAUCÁRIA,1234,Lages,4209300
732,ARAÚJO DE COSMOS,2113,Rio de Janeiro,3304557
733,Araxá,2403,Londrina,4113700
734,Araxá,195,Macapá,1600303
735,ARCÁDIA,4217,Contagem,3118601
737,Arco Íris,2403,Londrina,4113700
738,Arco Íris,4032,Juiz de Fora,3136702
739,ARCO VERDE,5158,Teixeira de Freitas,2931350
740,ARCO-IRIS,2174,Belford Roxo,3300456
742,ÁREA 01,2226,Telêmaco Borba,4127106
743,Parque Limeira Área 02,2226,Telêmaco Borba,4127106
744,Parque Limeira Área 03,2226,Telêmaco Borba,4127106
746,Parque Limeira Área 06,2226,Telêmaco Borba,4127106
747,Parque Limeira Área 07,2226,Telêmaco Borba,4127106
749,Gama,4963,Brasília,5300108
750,ÁREA DE DESENVOLVIMENTO ECONÔMICO,4963,Brasília,5300108
751,ÁREA DE DESENVOLVIMENTO ECONÔMICO - CENTRO NORTE,4963,Brasília,5300108
752,ÁREA DE DESENVOLVIMENTO ECONÔMICO (ÁGUAS CLARAS),4963,Brasília,5300108
753,ÁREA I (CBMM),4378,Araxá,3104007
755,Jardim das Primaveras,4378,Araxá,3104007
756,Área Industrial,1234,Lages,4209300
757,Área Industrial,347,Várzea Paulista,3556503
758,ÁREA INDUSTRIAL - 3,862,Campo Limpo Paulista,3509601
759,ÁREA OCTOGONAL,4963,Brasília,5300108
760,ÁREA UNIVERSITÁRIA,4963,Brasília,5300108
761,ÁREA VERDE,3232,Santarém,1506807
762,AREAL,17,Rio Branco,1200401
763,AREAL,2172,Barra do Piraí,3300308
764,AREAL,1922,Porto Velho,1100205
765,AREAL,1541,Pelotas,4314407
766,AREAL (ÁGUAS CLARAS),4963,Brasília,5300108
767,AREAL (CUNHAMBEBE),2196,Angra dos Reis,3300100
768,AREÃO,3460,Cuiabá,5103403
769,AREIA,5487,Candeias,2906501
770,Areias,3005,Sousa,2516201
771,AREIA BRANCA,3314,Capanema,1502202
772,AREIA BRANCA,2852,Petrolina,2611101
773,AREIA BRANCA,2174,Belford Roxo,3300456
774,AREIA BRANCA,454,Santos,3548500
775,Zona de Expansão (Areia Branca),1092,Aracaju,2800308
776,AREIA BRANCA,5210,Salvador,2927408
777,AREIA PRETA,4024,João Monlevade,3136207
778,AREIA PRETA,2050,Natal,2408102
779,AREIÃO,677,Mogi Guaçu,3530706
780,AREIÃO,460,São João da Boa Vista,3549102
782,AREIAS,2858,Recife,2611606
783,AREIAS,2608,Teresina,2211001
784,AREIAS,1111,São José,4216602
785,AREIAS (JUSTINÓPOLIS),3760,Ribeirão das Neves,3154606
786,AREIAS DE BAIXO,3760,Ribeirão das Neves,3154606
788,AREINHA,4481,São Luís,2111300
789,ARENOSO,5210,Salvador,2927408
790,ARGEMIRO,5334,Juazeiro,2918407
792,ARGENTINA,1306,Criciúma,4204608
793,ARGOLAS,4857,Vila Velha,3205200
794,ARI ESTEVÃO,675,Mococa,3530508
795,Arianópolis (Jurema),5108,Caucaia,2303709
796,ARIBIRI,4857,Vila Velha,3205200
798,ARICANDUVA,412,São Paulo,3550308
799,ARIGOLÂNDIA,1922,Porto Velho,1100205
800,ARIPUANA,3263,Redenção,1506138
801,ARIRAMBA (MOSQUEIRO),3337,Belém,1501402
802,ARIRIBÁ,1320,Balneário Camboriú,4202008
803,ARIRIU,1206,Palhoça,4211900
804,ARIRIÚ DA FORMIGA,1206,Palhoça,4211900
805,ARIRÓ (CUNHAMBEBE),2196,Angra dos Reis,3300100
807,ARISTOCRATA,2248,São José dos Pinhais,4125506
808,ARMAÇÃO,5210,Salvador,2927408
809,ARMAÇÃO DO PÂNTANO DO SUL,1252,Florianópolis,4205407
810,ARMANDO MENDES,162,Manaus,1302603
812,ARMINDO GUAZZI,2403,Londrina,4113700
813,ARMOUR,1485,Santana do Livramento,4317103
814,ARNALDO BASTOS,4891,São Mateus,3204906
815,Setor Habitacional Arniqueiras,4963,Brasília,5300108
816,AROEIRA,4891,São Mateus,3204906
817,AROEIRAS,2608,Teresina,2211001
818,Aroeira,2149,Macaé,3302403
819,ARPOADOR,2403,Londrina,4113700
820,ARQUIMEDES NASPOLINI,1306,Criciúma,4204608
821,ARQUIPÉLAGO,1556,Porto Alegre,4314902
824,ARRAIAL DO RETIRO,5210,Salvador,2927408
825,ARRAIAL PAULISTA,438,Taboão da Serra,3552809
826,ARRAIAL VELHO,3782,Sabará,3156700
827,ARROIO DA MANTEIGA,1466,São Leopoldo,4318705
828,ARROIO GRANDE,1519,Santa Cruz do Sul,4316808
829,ARRUAMENTO FAIN JOSÉ FERES,861,Campinas,3509502
831,ARRUAMENTO LUIZ VICENTIN,861,Campinas,3509502
832,ARRUAMENTO PRIMAVERA,677,Mogi Guaçu,3530706
833,ARRUDA,2858,Recife,2611606
834,ARRUDA,963,Amparo,3501905
836,ARSENAL,2118,São Gonçalo,3304904
837,ARTHUR CATALDDI,2172,Barra do Piraí,3300308
838,ARTISTAS,2101,Teresópolis,3305802
839,ARTUR ALVIM,412,São Paulo,3550308
840,ARTUR LUNDGREN II,2848,Paulista,2610707
841,ARTUR LUNDGREN L,2848,Paulista,2610707
842,ARUANA,1092,Aracaju,2800308
844,ARUJÁ COUNTRY CLUB,741,Itaquaquecetuba,3523107
845,ARUTEF,5158,Teixeira de Freitas,2931350
846,ARVOREDO,4217,Contagem,3118601
847,ARVOREDO II,4217,Contagem,3118601
848,ARVOREZINHA,1842,Bagé,4301602
849,ASA BRANCA,1865,Boa Vista,1400100
850,ASA NORTE,4963,Brasília,5300108
851,ASA SUL,4963,Brasília,5300108
853,ASPEN PARK RESIDENCE,2403,Londrina,4113700
854,ASSIS,2403,Londrina,4113700
855,ASSISTENCIAL BRAGA,1487,Santo Ângelo,4317509
856,ASSOCIAÇÃO SOBRADINHO,412,São Paulo,3550308
857,Assunção,2173,Barra Mansa,3300407
858,Assunção,456,São Bernardo do Campo,3548708
860,ASTECA (SÃO BENEDITO),3746,Santa Luzia,3157807
861,ATAÍDE,4857,Vila Velha,3205200
862,ATALAIA,4857,Vila Velha,3205200
863,ATALAIA,3372,Ananindeua,1500800
864,ATALAIA,2160,Niterói,3303302
865,ATALAIA,1092,Aracaju,2800308
866,ATALAIA (JUSTINÓPOLIS),3760,Ribeirão das Neves,3154606
867,ATERRADO,2107,Volta Redonda,3306305
868,ATERRADO,678,Mogi Mirim,3530805
869,ATIBAIA BELVEDERE,926,Atibaia,3504107
870,ATIBAIA JARDIM,926,Atibaia,3504107
871,ATIBAIA VISTA DA MONTANHA,926,Atibaia,3504107
872,ÁTILA DE PAIVA,4352,Belo Horizonte,3106200
873,ÁTILA DOUGLAS,3263,Redenção,1506138
874,ATIRADORES,1230,Joinville,4209102
876,ATLÂNTIDA,1883,Alegrete,4300406
877,ATRÁS DA BANCA,2852,Petrolina,2611101
878,ATUBA,2487,Curitiba,4106902
879,AUGUSTA,2487,Curitiba,4106902
880,AUGUSTA,1783,Cachoeira do Sul,4303004
881,AUGUSTA MOTA,3933,Montes Claros,3143302
882,AUGUSTO DE ALMEIDA,3830,Poços de Caldas,3151800
883,AURÁ,3372,Ananindeua,1500800
884,AURÁ,3337,Belém,1501402
885,ÁUREA,2403,Londrina,4113700
886,AURÉLIO CAIXETA,3881,Patos de Minas,3148004
887,AURORA,4481,São Luís,2111300
889,AURORA,2403,Londrina,4113700
890,AUSTIN,2147,Japeri,3302270
891,Austin (Nova Iguaçu),2126,Nova Iguaçu,3303500
892,AUSTIN,2137,Queimados,3304144
893,AUTÓDROMO,2126,Nova Iguaçu,3303500
894,AUTRAN NUNES,5072,Fortaleza,2304400
895,AUXILIADORA,1556,Porto Alegre,4314902
896,AVANÇO,1487,Santo Ângelo,4317509
897,AVARÉ GOLF COUNTRY,930,Avaré,3504503
899,AVELINO ALVES PALMA,531,Ribeirão Preto,3543402
900,AVELINO PIRES DE OLIVEIRA,834,Cotia,3513009
901,AVENIDA,4052,Itajubá,3132404
902,AVENIDA,1519,Santa Cruz do Sul,4316808
903,AVENIDA,973,Araçatuba,3502804
904,AVENTUREIRO,1230,Joinville,4209102
905,Aviação,973,Araçatuba,3502804
906,Aviação,4891,São Mateus,3204906
907,AVIÁRIO,17,Rio Branco,1200401
908,AVISO,4913,Linhares,3203205
909,AYROSA,585,Osasco,3534401
910,AYRTON SENNA,4950,Colatina,3201506
911,AYRTON SENNA,4891,São Mateus,3204906
912,AZAMBUJA,1340,Brusque,4202909
913,AZENHA,1556,Porto Alegre,4314902
914,AZEREDO,550,Pindamonhangaba,3538006
915,AZTECA,4128,Governador Valadares,3127701
916,AZULVILLE 2,458,São Carlos,3548906
917,AZULVILLE I,458,São Carlos,3548906
918,Residencial Azulville I,662,Matão,3529302
919,AZULVILLE II,662,Matão,3529302
920,Central Parque,4947,Cachoeiro de Itapemirim,3201209
921,BABI,2174,Belford Roxo,3300456
922,BACACHERI,2487,Curitiba,4106902
923,BACURI,4541,Imperatriz,2105302
924,BADENFURT,1329,Blumenau,4202404
925,BADU,2160,Niterói,3303302
926,BAEPENDI,1227,Jaraguá do Sul,4208906
927,BAGUEIRA,4913,Linhares,3203205
928,BAHIA,17,Rio Branco,1200401
929,BAHIA NOVA,17,Rio Branco,1200401
930,BAIA DE GUANABARA,2113,Rio de Janeiro,3304557
931,BAÍA DO SOL (MOSQUEIRO),3337,Belém,1501402
932,BAIMINAS,4947,Cachoeiro de Itapemirim,3201209
933,BAIRRO ALTO,2487,Curitiba,4106902
934,BAIRRO DA APARECIDINHA,744,Itatiba,3523404
935,BAIRRO DA GRAÇA,834,Cotia,3513009
936,BAIRRO DA LAGOA,960,Americana,3501608
937,BAIRRO DA PAZ,5210,Salvador,2927408
938,BAIRRO DA PERNAMBUCANA,469,São José dos Campos,3549904
939,BAIRRO DA PONTE,744,Itatiba,3523404
940,BAIRRO DAS BANDEIRAS,973,Araçatuba,3502804
941,BAIRRO DAS BROTAS,744,Itatiba,3523404
942,BAIRRO DO ENGENHO,744,Itatiba,3523404
943,BAIRRO DO MOISÉS,696,Jundiaí,3525904
944,Palanque,412,São Paulo,3550308
945,BAIRRO DO PARQUE,1703,Esteio,4307708
946,BAIRRO DO PINHAL,744,Itatiba,3523404
948,BAIRRO DO TIJUCO PRETO,834,Cotia,3513009
949,BAIRRO DOS 46,5479,Camaçari,2905701
950,BAIRRO DOS FERNANDES,696,Jundiaí,3525904
951,BAIRRO DOS MACHADOS,744,Itatiba,3523404
952,BAIRRO DOS PINTOS,744,Itatiba,3523404
953,BAIRRO ITAPEMA,744,Itatiba,3523404
954,BAIRRO MORRO AZUL,744,Itatiba,3523404
955,BAIRRO NOVO,2954,Carpina,2604007
956,BAIRRO NOVO,2932,Gravatá,2606408
957,BAIRRO NOVO,2882,Olinda,2609600
958,BAIRRO SANTA RITA,4818,Goiânia,5208707
959,BAIRRO SANTOS DUMONT,3503,Três Lagoas,5008305
960,BAIRRO TAPERA GRANDE,744,Itatiba,3523404
961,BAIRU,4032,Juiz de Fora,3136702
962,BAIXA DA COLINA,17,Rio Branco,1200401
963,Baixa União,1922,Porto Velho,1100205
964,BAIXA DE QUINTAS,5210,Salvador,2927408
966,BAIXA DOS SAPATEIROS,5210,Salvador,2927408
967,BAIXA FRIA,5381,Ilhéus,2913606
968,BAIXA GRANDE,26,Arapiraca,2700300
969,BAIXADA,2324,Pato Branco,4118501
970,BAIXADA DO GLICÉRIO,930,Avaré,3504503
971,BAIXÃO,26,Arapiraca,2700300
972,BAIXINHA,4579,Caxias,2103000
973,Rio Quartel de Baixo,4913,Linhares,3203205
974,"Parque Residencial Piracicaba ""Balbo""",556,Piracicaba,3538709
975,BALDEADOR,2160,Niterói,3303302
976,BALNEÁRIA,456,São Bernardo do Campo,3548708
977,Balneário,1252,Florianópolis,4205407
978,Balneário,2196,Angra dos Reis,3300100
979,BALNEÁRIO CAVERÁ,1883,Alegrete,4300406
981,BALNEÁRIO CIDADE ATLÂNTICA,767,Guarujá,3518701
982,BALNEÁRIO DE BARRA NOVA,4891,São Mateus,3204906
983,BALNEÁRIO DE CARAPEBUS,4893,Serra,3205002
984,Meaípe,4930,Guarapari,3202405
985,BALNEÁRIO DOM CARLOS,412,São Paulo,3550308
986,BALNEÁRIO DOS GOLFINHOS,873,Caraguatatuba,3510500
987,BALNEÁRIO ESMERALDA,503,Praia Grande,3541000
988,BALNEÁRIO FLÓRIDA,503,Praia Grande,3541000
989,BALNEÁRIO GUARUJÁ,767,Guarujá,3518701
991,BALNEÁRIO JAPURA,503,Praia Grande,3541000
992,BALNEÁRIO MAR CASADO,767,Guarujá,3518701
993,BALNEÁRIO MAR PAULISTA,412,São Paulo,3550308
994,BALNEÁRIO MARACANÃ,503,Praia Grande,3541000
997,BALNEÁRIO PAQUETA,503,Praia Grande,3541000
999,BALNEÁRIO PONTA DA FRUTA,4857,Vila Velha,3205200
1000,BALNEARIO PRAIA DO PEREQUÊ,767,Guarujá,3518701
1001,BALNEÁRIO PRAIA DO PERNAMBUCO,767,Guarujá,3518701
1002,BALNEÁRIO RIVIERA,960,Americana,3501608
1003,BALNEÁRIO SALTO GRANDE,960,Americana,3501608
1004,Praia do Sauê,4940,Aracruz,3200607
1005,BALNEÁRIO SÃO FRANCISCO,412,São Paulo,3550308
1006,BALNEÁRIO SÃO JOSÉ,412,São Paulo,3550308
1008,BÁLSAMOS,4045,Itabira,3131703
1009,BANANAL,861,Campinas,3509502
1010,Bancários,2403,Londrina,4113700
1011,Bancários,2324,Pato Branco,4118501
1012,Bancários,2113,Rio de Janeiro,3304557
1013,Bancários,3100,João Pessoa,2507507
1014,BANCO DE AREIA,2155,Mesquita,3302858
1015,BANCO RASO,5394,Itabuna,2914802
1016,BANDEIRA,5137,Vitória da Conquista,2933307
1017,BANDEIRA BRANCA,754,Jacareí,3524402
1018,BANDEIRANTE X,4427,Timon,2112209
1019,BANDEIRANTES,4948,Cariacica,3201308
1020,BANDEIRANTES,4217,Contagem,3118601
1021,BANDEIRANTES,4032,Juiz de Fora,3136702
1022,BANDEIRANTES,3460,Cuiabá,5103403
1023,BANDEIRANTES,2403,Londrina,4113700
1024,BANDEIRANTES (PAMPULHA),4352,Belo Horizonte,3106200
1025,BANDEIRAS,4874,Anápolis,5201108
1026,BANDEIRAS,585,Osasco,3534401
1027,BANDEIRINHAS,4358,Betim,3106705
1028,BANGU,2113,Rio de Janeiro,3304557
1029,BANQUETA (CUNHAMBEBE),2196,Angra dos Reis,3300100
1030,BANZATO,659,Marília,3529005
1031,BARALHO,3181,Bayeux,2501807
1032,BARÃO DE AMAPÁ,2126,Nova Iguaçu,3303500
1033,BARÃO DE GUANDU,2126,Nova Iguaçu,3303500
1034,BARÃO DO RIO BRANCO,2120,São João de Meriti,3305109
1035,BARÃO GERALDO,861,Campinas,3509502
1036,BARBADO,3460,Cuiabá,5103403
1037,BARBALHO,5210,Salvador,2927408
1038,BARBARA,2173,Barra Mansa,3300407
1040,BARBOSA,659,Marília,3529005
1041,BARBOSA LAGE,4032,Juiz de Fora,3136702
1042,BARBOSA LIMA,2139,Resende,3304201
1043,BARCELONA,4893,Serra,3205002
1044,BARCELONA,457,São Caetano do Sul,3548807
1045,BARCELONA,3760,Ribeirão das Neves,3154606
1046,BARCELONA PARK,3933,Montes Claros,3143302
1047,BARCELOS,1783,Cachoeira do Sul,4303004
1048,BARÉS,4481,São Luís,2111300
1049,BARIGUI,2585,Araucária,4101804
1050,BARNABÉ,1679,Gravataí,4309209
1051,BARONESA,585,Osasco,3534401
1052,BARONESA,412,São Paulo,3550308
1053,BARONESA (SÃO BENEDITO),3746,Santa Luzia,3157807
1054,BARONI,941,Barretos,3505500
1055,Barra do Itaípe,5381,Ilhéus,2913606
1056,BARRA,5210,Salvador,2927408
1057,BARRA,2149,Macaé,3302403
1058,BARRA,1320,Balneário Camboriú,4202008
1059,BARRA ALEGRE,4041,Ipatinga,3131307
1060,BARRA DA LAGOA,1252,Florianópolis,4205407
1061,BARRA DA TIJUCA,2113,Rio de Janeiro,3304557
1062,BARRA DE GUARATIBA,2113,Rio de Janeiro,3304557
1063,BARRA DE JANGADA,2899,Jaboatão dos Guararapes,2607901
1064,BARRA DE MACAÉ,2149,Macaé,3302403
1065,BARRA DO ARIRIÚ,1206,Palhoça,4211900
1066,BARRA DO CEARÁ,5072,Fortaleza,2304400
1067,BARRA DO IMBUÍ,2101,Teresópolis,3305802
1068,BARRA DO JUCU,4857,Vila Velha,3205200
1069,Barra do Riacho,4940,Aracruz,3200607
1070,BARRA DO RIO,1219,Itajaí,4208203
1071,BARRA DO RIO CERRO,1227,Jaraguá do Sul,4208906
1072,BARRA DO RIO MOLHA,1227,Jaraguá do Sul,4208906
1073,Barra do Sahy,4940,Aracruz,3200607
1074,BARRA FUNDA,2580,Apucarana,4101408
1075,BARRA FUNDA,767,Guarujá,3518701
1076,BARRA FUNDA,753,Jaboticabal,3524303
1077,BARRA FUNDA,704,Leme,3526704
1078,BARRA FUNDA,412,São Paulo,3550308
1079,BARRA FUNDA,353,Votorantim,3557006
1080,BARRA GRANDE,2403,Londrina,4113700
1081,Jardim Beira Lago,367,Araguaína,1702109
1082,BARRA NOVA,5108,Caucaia,2303709
1083,BARRA VENTO,2403,Londrina,4113700
1084,BARRACÃO,2118,São Gonçalo,3304904
1085,BARRAGEM,412,São Paulo,3550308
1086,BARRAGEM DE IPITANGA,5210,Salvador,2927408
1088,BARRAMARES,4857,Vila Velha,3205200
1089,BARRANCO,386,Taubaté,3554102
1090,BARRANCO ALTO,873,Caraguatatuba,3510500
1091,BARREIRA,5381,Ilhéus,2913606
1092,BARREIRA CRAVO,2107,Volta Redonda,3306305
1093,BARREIRA DO TRIUNFO,4032,Juiz de Fora,3136702
1094,BARREIRAS,5210,Salvador,2927408
1095,BARREIRINHA,2487,Curitiba,4106902
1096,BARREIRINHO,4891,São Mateus,3204906
1097,BARREIRO,5542,Alagoinhas,2900702
1098,BARREIRO,4378,Araxá,3104007
1099,BARREIRO,4352,Belo Horizonte,3106200
1100,BARREIRO,4045,Itabira,3131703
1101,BARREIRO,3337,Belém,1501402
1102,BARREIRO,753,Jaboticabal,3524303
1103,BARREIRO,3640,Sete Lagoas,3167202
1105,BARREIRO DO AMARAL,3746,Santa Luzia,3157807
1106,BARREIROS,3607,Teófilo Otoni,3168606
1107,BARREIROS,1111,São José,4216602
1108,BARRETO,4481,São Luís,2111300
1110,BARRETO,2160,Niterói,3303302
1111,BARRINHA,2136,Quatis,3304128
1112,BARRIS,5210,Salvador,2927408
1113,BARRO,2858,Recife,2611606
1114,BARRO BRANCO,4893,Serra,3205002
1116,BARRO BRANCO,2164,Duque de Caxias,3301702
1117,BARRO BRANCO,4045,Itabira,3131703
1118,Comunidade Urbana de Barro Branco,4930,Guarapari,3202405
1119,BARRO BRANCO,530,Ribeirão Pires,3543303
1120,BARRO BRANCO (ZONA NORTE),412,São Paulo,3550308
1122,BARRO DURO,69,Maceió,2704302
1123,BARRO PRETO,5329,Jequié,2918001
1124,BARRO PRETO,4352,Belo Horizonte,3106200
1125,BARRO PRETO,3685,São João Del Rei,3162500
1126,BARRO PRETO,2248,São José dos Pinhais,4125506
1128,BARRO VERMELHO,2118,São Gonçalo,3304904
1129,BARRO VERMELHO,2050,Natal,2408102
1130,BARROCA,4352,Belo Horizonte,3106200
1131,BARROCAS,2049,Mossoró,2408003
1132,BARROQUINHA,5210,Salvador,2927408
1133,BARROS,659,Marília,3529005
1134,BARROS FILHO,2113,Rio de Janeiro,3304557
1135,BARROSO,2101,Teresópolis,3305802
1136,BARROSO,676,Mogi das Cruzes,3530607
1137,BARROSO,5072,Fortaleza,2304400
1138,BARUEL,435,Suzano,3552502
1139,BASE,17,Rio Branco,1200401
1140,BASILÉIA,4947,Cachoeiro de Itapemirim,3201209
1141,BASÍLIO,5381,Ilhéus,2913606
1142,BASÍLIO PIMENTA,4947,Cachoeiro de Itapemirim,3201209
1143,BASSAN,659,Marília,3529005
1144,BATEAS,1340,Brusque,4202909
1145,BATEL,2487,Curitiba,4106902
1146,BATEL,2463,Guarapuava,4109401
1147,BATES,1234,Lages,4209300
1148,BATISTA,4874,Anápolis,5201108
1149,BATISTA CAMPOS,3337,Belém,1501402
1150,BATISTINI,456,São Bernardo do Campo,3548708
1151,BATOVI,535,Rio Claro,3543907
1153,BATUVA,1485,Santana do Livramento,4317103
1154,Baú,4024,João Monlevade,3136207
